																																																																													
			SIMRAD PRICE LIST	000-15405-001	000-15405-001																																																																								
		000-13918-001	XSONIC Airmar SS164 (20°)	1135.26544	1106.8838039999998	0.2820512820512822	312.1979960000001	1419.0818	1561		4	10		Echosounder	Hull Mount	SS164 (20°) - Stainless Steel 1kW Through-Hull 50/200 kHz Depth/Temperature Sonar Transducer. Black 9pin connector and 10m (33ft) cable.	1419.0818	9420024162736																																																											
		000-13917-001	XSONIC Airmar SS164 (12°)	1135.26544	1106.8838039999998	0.2820512820512822	312.1979960000001	1419.0818	1561		4	10		Echosounder	Hull Mount	SS164 (12°) - Stainless Steel 1kW Through-Hull 50/200 kHz Depth/Temperature Sonar Transducer. Black 9pin connector and 10m (33ft) cable.	1419.0818	9420024162729																																																											
		000-13916-001	XSONIC Airmar SS164 (0°)	1135.26544	1106.8838039999998	0.2820512820512822	312.1979960000001	1419.0818	1561		4	10		Echosounder	Hull Mount	SS164 (0°) - Stainless Steel 1kW Through-Hull 50/200 kHz Depth/Temperature Sonar Transducer. Black 9pin connector and 10m (33ft) cable.	1419.0818	9420024162712																																																											
		000-16196-001	XSONIC Airmar B175H-W (0°)	1599.272	1559.2902	0.28205128205128205	439.7998	1999.09	2199		4	10		Echosounder	Hull Mount	B175H-W (0°) - Bronze 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1999.09	9420064132225																																																											
		000-13780-001	XSONIC Airmar SS175H-W (0°)	1613.81088	1573.465608	0.28205128205128205	443.797992	2017.2636	2219		4	10		Echosounder	Hull Mount	SS175H-W - Stainless Steel 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2017.2636	9420024161913																																																											
		000-16195-001	XSONIC Airmar B175H-W (0°) (6ft - Boatbuilder)	1599.272	1559.2902	0.28205128205128205	439.7998	1999.09	2199		4	10		Echosounder	Hull Mount	B175H-W (0°) - Bronze 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 1.8m (6ft) cable.	1999.09	9420064132218																																																											
		000-16198-001	XSONIC Airmar B175H-W (12°)	1599.272	1559.2902	0.28205128205128205	439.7998	1999.09	2199		4	10		Echosounder	Hull Mount	B175H-W (12°) - Bronze 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1999.09	9420064132249																																																											
		000-13781-001	XSONIC Airmar SS175H-W (12°)	1613.81088	1573.465608	0.28205128205128205	443.797992	2017.2636	2219		4	10		Echosounder	Hull Mount	SS175H-W - Stainless Steel 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2017.2636	9420024161920																																																											
		000-16197-001	XSONIC Airmar B175H-W (12°) (6ft - Boatbuilder)	1599.272	1559.2902	0.28205128205128205	439.7998	1999.09	2199		4	10		Echosounder	Hull Mount	B175H-W (12°) - Bronze 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 1.8m (6ft) cable.	1999.09	9420064132232																																																											
		000-16200-001	XSONIC Airmar B175H-W (20°)	1599.272	1559.2902	0.28205128205128205	439.7998	1999.09	2199		4	10		Echosounder	Hull Mount	B175H-W (20°) - Bronze 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1999.09	9420064132263																																																											
		000-13782-001	XSONIC Airmar SS175H-W (20°)	1613.81088	1573.465608	0.28205128205128205	443.797992	2017.2636	2219		4	10		Echosounder	Hull Mount	SS175H-W - Stainless Steel 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2017.2636	9420024161937																																																											
		000-16199-001	XSONIC Airmar B175H-W (20°) (6ft - Boatbuilder)	1599.272	1559.2902	0.28205128205128205	439.7998	1999.09	2199		4	10		Echosounder	Hull Mount	B175H-W (20°) - Bronze 1kW High-Wide-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 1.8m (6ft) cable.	1999.09	9420064132256																																																											
		000-16202-001	XSONIC Airmar B175M (0°)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	B175M (0°) - Bronze 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1726.36	9420064132287																																																											
		000-13777-001	XSONIC Airmar SS175M (0°)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	SS175M - Stainless Steel 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1726.36	9420024161883																																																											
		000-16201-001	XSONIC Airmar B175M (0°) (6ft - Boatbuilder)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	B175M (0°) - Bronze 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 1.8m (6ft) cable.	1726.36	9420064132270																																																											
		000-16203-001	XSONIC Airmar B175M (12°)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	B175M (12°) - Bronze 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1726.36	9420064132294																																																											
		000-13778-001	XSONIC Airmar SS175M (12°)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	SS175M - Stainless Steel 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1726.36	9420024161890																																																											
		000-13779-001	XSONIC Airmar SS175M (20°)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	SS175M - Stainless Steel 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	1726.36	9420024161906																																																											
		000-16204-001	XSONIC Airmar B175M (20°) (6ft - Boatbuilder)	1381.088	1346.5608	0.282051282051282	379.7991999999999	1726.36	1899		4	10		Echosounder	Hull Mount	B175M (20°) - Bronze 1kW Medium-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 1.8m (6ft) cable.	1726.36	9420064132300																																																											
		000-16206-001	XSONIC Airmar B175L (0°)	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Hull Mount	B175L (0°) - Bronze 1kW Low-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2090	9420064132324																																																											
		000-13774-001	XSONIC Airmar SS175L (0°)	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Hull Mount	SS175L - Stainless Steel 1kW Low-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2090	9420024161852																																																											
		000-16207-001	XSONIC Airmar B175L (12°)	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Hull Mount	B175L (12°) - Bronze 1kW Low-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2090	9420064132331																																																											
		000-13775-001	XSONIC Airmar SS175L (12°)	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Hull Mount	SS175L - Stainless Steel 1kW Low-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2090	9420024161869																																																											
		000-16208-001	XSONIC Airmar B175L (20°)	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Hull Mount	B175L (20°) - Bronze 1kW Low-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2090	9420064132348																																																											
		000-13776-001	XSONIC Airmar SS175L (20°)	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Hull Mount	SS175L - Stainless Steel 1kW Low-CHIRP Through Hull Depth/Temperature Transducer. 9pin connector and 10m (33ft) cable.	2090	9420024161876																																																											
		000-13964-001	XSONIC Airmar B258	996	971.1	0.28205128205128205	273.9	1245	1370		4	10		Echosounder	Hull Mount	B258 - Bronze 1kW Fairing-Block Through-Hull 50/200 kHz Depth/Temperature Transducer. Black 9pin connector and 10m (33ft) cable.	1245	9420024165102																																																											
		000-13783-001	XSONIC Airmar SS260	1322.17456	1289.1201959999999	0.2820512820512822	363.5980040000002	1652.7182	1818		4	10		Echosounder	Hull Mount	SS260 - Stainless Steel 1kW Fairing-Block Through-Hull 50/200 kHz Depth/Temperature Transducer. Black 9pin connector and 10m (33ft) cable.	1652.7182	9420024161944																																																											
		000-13914-001	XSONIC Airmar M260	1046.544	1020.3804000000001	0.28205128205128194	287.79959999999994	1308.18	1439		4	10		Echosounder	Hull Mount	M260 - 1kW In-Hull Tank Mount 50/200 kHz Depth Transducer. Black 9pin connector and 10m (33ft) cable.	1308.18	9420024162699																																																											
		000-13771-001	XSONIC Airmar B275LH-W	2326.544	2268.3804	0.282051282051282	639.7995999999998	2908.18	3199		4	10		Echosounder	Hull Mount	B275LH-W - Bronze 1kW Through Hull Low/High-Wide Chirp Depth and Temperature transducer. Dual 9-pin connectors and 10m cable.	2908.18	9420024161821																																																											
		000-13940-001	XSONIC Airmar PM275LH-W	1613.81088	1573.465608	0.28205128205128205	443.797992	2017.2636	2219		4	10		Echosounder	Hull Mount	PM275LH-W - 1kW Pocket-Mount Low/High-Wide Chirp Depth/Temperature Transducer. Dual black 9pin connectors and 10m (33ft) cable. NSSevo3S or S5100 Sonar Module required.	2017.2636	9420024163306																																																											
		000-13772-001	XSONIC Airmar CM275LH-W	1890.184	1842.9294	0.28205128205128205	519.8006	2362.73	2599		4	10		Echosounder	Hull Mount	CM275LH-W - 1kW Cavity-Mount Low/High-Wide Chirp Depth/Temperature Transducer. Dual black 9pin connectors and 10m (33ft) cable. NSSevo3S or S5100 Sonar Module required.	2362.73	9420024161838																																																											
		000-14561-001	XSONIC Airmar B285M	1461.08368	1424.556588	0.28205128205128205	401.79801199999997	1826.3546	2009		4	10		Echosounder	Hull Mount	B285M - Bronze 1kW Through Hull Medium-Chirp Depth and Temperature transducer. 9-pin connector and 10m cable.	1826.3546	9420024174241																																																											
		000-13915-001	XSONIC Airmar P319 (0°)	166.544	162.3804	0.28205128205128205	45.7996	208.18	229		4	10		Echosounder	Hull Mount	P319 - Plastic 600W Thru-Hull 50/200kHz Depth/Temperature. Black 9-pin connector and 10m (33ft) cable.	208.18	9420024162705																																																											
		000-13773-001	XSONIC Airmar R509LH-W	5645.08	5503.9529999999995	0.2820512820512822	1552.3970000000008	7056.35	7762		4	10		Echosounder	Hull Mount	R509LH-W - 3kW Low Chirp / 1kW High Chirp Depth/Temperature Transducer. Dual 9pin connector and 10m (33ft) cable. NSSevo3S or S5100 Sonar module required.	7056.35	9420024161845																																																											
		000-13941-001	XSONIC Airmar CM599LH-W	4878.536	4756.5726	0.28205128205128194	1341.5973999999997	6098.17	6708		4	10		Echosounder	Hull Mount	CM599LH-W - 3kW Low Chirp / 1kW High Chirp Depth/Temperature Transducer. Dual 9pin connector and 10m (33ft) cable. NSSevo3S or S5100 Sonar module required.	6098.17	9420024163313																																																											
		000-14804-001	XSONIC Airmar B744V w/ N2K Speed & Temp	645.08368	628.956588	0.28205128205128205	177.398012	806.3546	887		4	10		Echosounder	Hull Mount	B744V - Bronze 600W Smart Thru Hull 50/200 Khz Depth/Temperature Transducer. 9pin sonar connector and 10m cable. NMEA2000 Speed/Temperature paddle wheel insert.	806.3546	9420024175668																																																											
		000-0106-73	PD-WBL 83/200 kHz Pod-Style Transducer	144.72	141.102	0.28205128205128205	39.798	180.9	199		2.5	10		Echosounder	Hull Mount	PD-WBL 83/200 kHz shoot-thru or trolling-motor mount transducer. Depth only. Cable Length 6m (20ft)	180.9	042194524054																																																											
		000-0106-74	PDT-WBL 83/200 kHz Pod-Style Transducer w/ Temp Sensor	144.72	141.102	0.28205128205128205	39.798	180.9	199		2.5	10		Echosounder	Hull Mount	PDT-WBL 83/200 kHz Pod-Style / Trolling-Motor mount with built-in tempsensor and 7-pin blue connector. 6m (20ft) cable.	180.9	042194524061																																																											
		000-0106-89	PDRT-WBL 83/200 kHz Pod-Style Transducer w/ Remote Temp Sensor	117.08368	114.156588	0.2820512820512821	32.198012000000006	146.3546	161		2.5	10		Echosounder	Hull Mount	PDRT-WBL 83/200 kHz shoot-thru or trolling-motor mount Skimmer® with remote temp sensor with blue connector. Cable Length 6 m (20 ft)	146.3546	042194524214																																																											
		000-14887-001	9-Pin 83/200kHz Pod-Style Shoot-Through Transducer w/Temp	106.90183999999999	104.229294	0.282051282051282	29.398005999999995	133.6273	147		2.5	10		Echosounder	Hull Mount	9-Pin 83/200kHz Pod-Style Shoot-Through-Hull or Trolling Motor Mount Transducer w/Temp	133.6273	9420024177495																																																											
		000-14886-001	9-Pin 83/200kHz Pod-Style Shoot-Through Trandsucer	131.62912	128.338392	0.28205128205128194	36.19800799999999	164.5364	181		2.5	10		Echosounder	Hull Mount	9-Pin 83/200kHz Pod-Style Shoot-Through Trandsucer. Depth only.	164.5364	9420024177488																																																											
		000-13919-001	XSONIC Airmar P66	158.53816	154.574706	0.28205128205128205	43.597994	198.1727	218		4	10		Echosounder	Transom Mount	P66 - Plastic 600W 50/200kHz Transom Mount Depth and Temperature transducer. 9pin connector and 6 m (19.6 ft) cable.	198.1727	9420024162743																																																											
		000-13944-001	XSONIC Airmar TM150M	314.90184	307.029294	0.28205128205128205	86.598006	393.6273	433		4	10		Echosounder	Transom Mount	TM150M - Plastic 300W Transom Mount Medium-Chirp Transducer. 9pin connector and 10m cable.	393.6273	9420024163344																																																											
		000-15482-001	XSONIC Airmar TM165HW	645.08368	628.956588	0.28205128205128205	177.398012	806.3546	887		4	10		Echosounder	Transom Mount	TM165HW - Plastic 600W Transom-Mounted High-Wide Chirp Depth and Temperature transducer. 9-pin connector and 9m cable.	806.3546	9420064114191																																																											
		000-13998-001	XSONIC Airmar TM185M	1082.90184	1055.829294	0.28205128205128227	297.7980060000002	1353.6273	1489		4	10		Echosounder	Transom Mount	TM185M - Plastic 1kW Transom-Mounted Medium Chirp Depth and Temperature transducer. 9-pin connector and 10m cable.	1353.6273	9420024165928																																																											
		000-13997-001	XSONIC Airmar TM185HW	1308.3600000000001	1275.651	0.282051282051282	359.799	1635.45	1799		4	10		Echosounder	Transom Mount	TM185HW - Plastic 1kW Transom-Mounted High-Wide Chirp Depth and Temperature transducer. 9-pin connector and 10m cable.	1635.45	9420024165911																																																											
		000-13904-001	XSONIC Airmar TM260	1184.728	1155.1098000000002	0.28205128205128194	325.8001999999999	1480.91	1629		4	10		Echosounder	Transom Mount	TM260 - Plastic 1kW Transom-Mounted 50/200kHz Depth and Temperature transducer. 9-pin connector and 10m cable.	1480.91	9420024162590																																																											
		000-10722-001	7-PIN Blue TM265LH	1672	1630.2	0.282051282051282	459.79999999999995	2090	2299		4	10		Echosounder	Transom Mount	Airmar TM265LH CHIRP Transducer with DUAL 7-pin blue connectors. 10 m (33 ft)  cable. Will need two 7-pin to 9-pin adapter cables (000-13313-001) to connect to the current displays and module boxes with 9-pin connectors.	2090	9420024117941																																																											
		000-13770-001	XSONIC Airmar TM275LH-W	2013.816	1963.4706	0.282051282051282	553.7993999999999	2517.27	2769		4	10		Echosounder	Transom Mount	TM275LH-W - Plastic 1kW Transom-Mounted Low/High-Wide Depth and Temperature transducer. Dual 9-pin connectors and 10m cable.	2517.27	9420024161814																																																											
		000-12728-001	HDI Skimmer M/H 455/800 X-Sonic 9-pin - Black - 6m Cable	127.99272	124.792902	0.28205128205128216	35.19799800000001	159.9909	176		2.5	10		Echosounder	Transom Mount	HDI Skimmer med/high (455/800 kHz) transducer. 9 pin Black X-Sonic Connector.  Cable Length 6 m (20 ft)	159.9909	9420024147825																																																											
		000-12569-001	HDI Skimmer L/H 455/800 xSonic 9-pin - Black - 6m Cable	245.81088	239.665608	0.2820512820512821	67.597992	307.2636	338		2.5	10		Echosounder	Transom Mount	HDI Skimmer L/H 455/800 xSonic 9-pin - Black - 6m (20 ft) Cable	307.2636	9420024145272																																																											
		000-10976-001	HDI Skimmer M/H 455/800 7-pin - Black - 6m Cable	127.99272	124.792902	0.28205128205128216	35.19799800000001	159.9909	176		2.5	10		Echosounder	Transom Mount	HDI Skimmer® transducer 83/200/455/800kHz with built in temp. Includes mounting bracket and hardware. Cable Length 6m (20 ft)	159.9909	9420024121900																																																											
		000-10977-001	HDI Skimmer L/H 455/800 7-pin - Black - 6m Cable -	241.44728	235.411098	0.282051282051282	66.39800199999999	301.8091	332		2.5	10		Echosounder	Transom Mount	HDI Skimmer® transducer 50/200/455/800kHz with built in temp. Includes mounting bracket and hardware.  Cable Length 6 m (20 ft)	301.8091	9420024121917																																																											
		000-0106-77	HST-DFSBL 50/200 kHz Skimmer Transducer w/ Temp Sensor	261.81088	255.265608	0.2820512820512821	71.99799200000001	327.2636	360		2.5	10		Echosounder	Transom Mount	HST-DFSBL 50/200 kHz transom-mount skimmer depth/temp - blue 7 pin connector.  Cable Length 6 m (20 ft)	327.2636	042194524092																																																											
		000-0106-72	HST-WSBL 83/200 kHz Skimmer Transducer w/ Temp Sensor	179.62912	175.138392	0.2820512820512819	49.398007999999976	224.5364	247		2.5	10		Echosounder	Transom Mount	HST - WSBL 83/200 kHz transom-mount skimmer depth/temp - blue 7 pin connector . Cable Length 6 m (20 ft)	224.5364	042194524047																																																											
											2.5	10																																																																	
		000-14885-001	9-Pin High Speed Skimmer Transducer 50/200 kHz	237.81088	231.865608	0.282051282051282	65.39799199999999	297.2636	327		2.5	10		Echosounder	Transom Mount	9 Pin 50/200 kHz transom-mount skimmer depth/temp - black 9 pin connector	297.2636	9420024177471																																																											
		000-14884-001	9-Pin High Speed Skimmer Transducer 83/200 kHz	164.3564	160.24749	0.2820512820512821	45.19801000000001	205.4455	226		2.5	10		Echosounder	Transom Mount	High speed skimmer 83/200 kHz transom-mount skimmer depth/temp - Black 9 pin connector	205.4455	9420024177464																																																											
																																																																													
		000-15959-001	ActiveTarget™2 Module +Transducer + Mounts	1854.536	1808.1726	0.282051282051282	509.99739999999997	2318.17	2550		3	10		Echosounder	ActiveTarget™	ActiveTarget™2 kit Includes Module,Transducer with 7.62 m (25 ft) cable, and Mounts	2318.17	9420064128235																																																											
		000-15961-001	ActiveTarget™2 Module Only	872	850.2	0.282051282051282	239.79999999999995	1090	1199		1.5	10		Echosounder	ActiveTarget™	ActiveTarget™2 Module Only - Replacement part	1090	9420064128259																																																											
		000-15962-001	ActiveTarget™2 Transducer Only	1199.272	1169.2902	0.2820512820512821	329.7998	1499.09	1649		1.5	10		Echosounder	ActiveTarget™	ActiveTarget™2 Transducer only with 7.62 m (25 ft) cable	1499.09	9420064128266																																																											
																																																																													
		000-14489-001	ActiveImaging™ 3-IN-1 Transducer w/ 7.6m (25ft) cable	435.6364	424.74548999999996	0.28205128205128205	119.80000999999999	544.5455	599		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ 3-IN-1 combines the new Active Imaging sonar with traditional Medium/High CHIRP sonar for easy single transducer installation. 7.6m (25ft) cable with 9 pin connector.	544.5455	9420024172773																																																											
		000-14814-001	ActiveImaging™ 3-IN-1 Transducer w/ 1.8m (6ft) cable	435.6364	424.74548999999996	0.28205128205128205	119.80000999999999	544.5455	599		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ 3-IN-1 combines the new Active Imaging sonar with traditional Medium/High CHIRP sonar for easy single transducer installation. 1.8m (6ft) cable with 9 pin connector.	544.5455	9420024175835																																																											
		000-14490-001	ActiveImaging™ 2-IN-1 Transducer w/ 7.6m (25ft) cable	362.90912	353.836392	0.28205128205128205	99.80000799999999	453.6364	499		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ 2-IN-1 Transducer - Provides Active Imaging technology for SideScan and DownScan while leaving you free to select other transducer options for for Traditional/Chirp Sonar. 7.6m (25 ft) cable with 9 pin connector.	453.6364	9420024172780																																																											
		000-16062-001	ActiveImaging™ HD 3-in-1 Transducer	436.3564	425.44749	0.2820512820512821	119.99801000000002	545.4455	600		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ HD 3-IN-1 delivers the highest-definition views of CHIRP, SideScan™, and DownScan Imaging™ in one transducer. Comes with a 7.6m (25ft) cable with a 9-pin connector._x000D_ | Compatibility: Direct connect to Lowrance HDS PRO or S3100 module. For Lowrance HDS Live, Carbon, Elite FS, and Simrad NSS evo3(S) / NSOevo3(S) displays, an S3100 sonar module is required.	545.4455	9420064130368																																																											
		000-16063-001	ActiveImaging™ HD  2-in-1 Transducer.	363.62912	354.538392	0.28205128205128216	99.99800800000003	454.5364	500		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ HD  2-in-1 Transducer. Provides ActiveImaging HD technology for SideScan and DownScan while leaving you free to select other transducer options for Traditional/Chirp Sonar. 7.6m (25 ft) cable with 9-pin connector._x000D_ | _x000D_ | Compatibility: Direct connect to Lowrance HDS PRO or S3100 module. For Lowrance HDS Live, Carbon, Elite FS, and Simrad NSS evo3(S) / NSOevo3(S) displays, an S3100 sonar module is required.	454.5364	9420064130375																																																											
		000-16061-001	ActiveImaging™ HD 3-in-1 (HW) - SideScan Fish Reveal	523.62912	510.53839199999993	0.28205128205128216	143.99800800000003	654.5364	720		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ HD 3-in-1 (High/Wide)– SideScan Fish Reveal. Delivers the highest-definition views of CHIRP, SideScan™, and DownScan Imaging™ in one transducer + SideScan Fish Reveal when connected to an S3100 sonar module.	654.5364	9420064130351																																																											
		000-16060-001	ActiveImaging™ HD 3-in-1 (M/H) - SideScan Fish Reveal	479.99272	467.992902	0.28205128205128205	131.997998	599.9909	660		2.5	10		Echosounder	ActiveImaging™	ActiveImaging™ HD 3-in-1 (Medium/High)– SideScan Fish Reveal. Delivers the highest-definition views of CHIRP, SideScan™, and DownScan Imaging™ in one transducer + SideScan Fish Reveal when connected to an S3100 sonar module.	599.9909	9420064130344																																																											
																																																																													
		000-14899-001	PSI-1 Prerformance Sonar Interface	269.08000000000004	262.35300000000007	0.2820512820512818	73.99699999999996	336.35	370		1	10		Echosounder	LiveSight™	PSI-1 Performance Sonar Interface - Enable LiveSight Sonar on your HDS Carbon or NSS / NSOevo3 display by adding the PSI-1 Performance Sonar Interface to your system.	336.35	9420024177617																																																											
		000-11674-001	ForwardScan™ Transducer Kit	820.3564	799.84749	0.2820512820512821	225.59801000000004	1025.4455	1128		2.5	10		Echosounder	ForwardScan™	ForwardScan™ Transducer Kit with Sleeve & Plug. 10m (33ft) Cable	1025.4455	9420024133194																																																											
		000-13284-001	ForwardScan™ Long-Stem Transducer Kit	1119.272	1091.2902	0.2820512820512821	307.7998	1399.09	1539		2.5	10		Echosounder	ForwardScan™	ForwardScan™ Transducer Kit (Long-Stem) with Sleeve & Plug. 10m (33ft) Cable	1399.09	9420024155097																																																											
		000-16363-001	StructureScan 3D Transducer ONLY.  With METAL BRACKET	498.17600000000004	485.7216	0.28205128205128205	136.9984	622.72	685		2.5	10		Echosounder	StructureScan™	StructureScan 3D Transducer ONLY WITH METAL BRACKET- The StructureScan 3D transducer produces three-dimensional scans of underwater terrain and fish-holding StuctureScan to create a high-resolution view. Cable length 6.0 m (20 ft)	622.72	9420064136612																																																											
		000-10802-001	StructureScan Skimmer	220.35639999999998	214.84749	0.282051282051282	60.59800999999999	275.4455	303		2.5	10		Echosounder	StructureScan™	StructureScan™ HD Skimmer Transom Mount Transducer	275.4455	9420024119976																																																											
		000-12396-001	StructureScan 3D Transducer Only	487.26544	475.083804	0.28205128205128216	133.99799600000006	609.0818	670		2.5	10		Echosounder	StructureScan™	StructureScan 3D Transducer Only - The StructureScan 3D transducer produces three-dimensional scans of underwater terrain and fish-holding structure to create a high-resolution view. Cable length 6.0 m (20 ft)	609.0818	9420024142882																																																											
		000-14255-001	StructureScan® 3D M/H Through-Hull Transducer	1805.0836800000002	1759.9565880000002	0.28205128205128194	496.3980119999999	2256.3546	2482		4	10		Echosounder	StructureScan™	StructureScan® 3D Through-Hull Transducer with Medium and High CHIRP in one transducer. 6m (20ft) cable. Requires StructureScan® 3D Module sold separately.	2256.3546	9420024169353																																																											
		000-14254-001	StructureScan® 3D L/H Through-Hull Transducer	1805.0836800000002	1759.9565880000002	0.28205128205128194	496.3980119999999	2256.3546	2482		4	10		Echosounder	StructureScan™	StructureScan 3D Through-Hull Transducer with Low and High CHIRP in one transducer. 7.6 m (25ft) cable. Requires StructureScan® 3D Module sold separately.	2256.3546	9420024169346																																																											
		000-13559-001	StructureScan® 3D Single Stainless Steel Thru-Hull Transducer	1507.62912	1469.938392	0.282051282051282	414.59800799999994	1884.5364	2073		4	10		Echosounder	StructureScan™	StructureScan 3D Single Stainless Steel Thru-Hull Transducer. Cable length 7.6 m (25 ft)	1884.5364	9420024157701																																																											
		000-13560-001	StructureScan® 3D Dual Stainless Steel Thru-Hull Transducers	2527.9927199999997	2464.7929019999997	0.2820512820512821	695.1979980000001	3159.9909	3476		4	10		Echosounder	StructureScan™	StructureScan 3D Dual Stainless Steel Thru-Hull Transducers. Cable length 7.6 m (25 ft)	3159.9909	9420024157718																																																											
		000-11459-001	StructureScan Single Thru-Hull (Stainless Steel)	805.81088	785.665608	0.282051282051282	221.59799199999998	1007.2636	1108		4	10		Echosounder	StructureScan™	Stainless steel StructureScan™ HD Sonar thru-hull transducer. (Single). Cable length 7.6 m (25 ft)	1007.2636	9420024128695																																																											
		000-11460-001	StructureScan Dual Thru-Hull (Stainless Steel)	1453.816	1417.4706	0.28205128205128194	399.7993999999999	1817.27	1999		4	10		Echosounder	StructureScan™	Stainless steel StructureScan™ HD Sonar thru-hull transducer with Y-cable. (pair). Cable length 7.6 m (25 ft)	1817.27	9420024128701																																																											
		000-12568-001	TotalScan™ M/H 455/800 Transducer w/7m (24ft) Cable	249.44728	243.211098	0.2820512820512821	68.59800200000001	311.8091	343		2.5	10		Echosounder	TotalScan™	TotalScan™ Transducer with Medium/High Chirp and 455/800kHz Down and SideScan. 7m (24ft) Cable.	311.8091	9420024145265																																																											
		000-14259-001	TotalScan™ L/H 455/800 Through-Hull Transducer	1152.72	1123.902	0.2820512820512821	316.99800000000005	1440.9	1585		4	10		Echosounder	TotalScan™	TotalScan™ Through-Hull Transducer with Low/High Chirp and 455/800kHz Down and SideScan.	1440.9	9420024169391																																																											
		000-14257-001	TotalScan™ M/H 455/800 Through-Hull Transducer	1152.72	1123.902	0.2820512820512821	316.99800000000005	1440.9	1585		4	10		Echosounder	TotalScan™	TotalScan™ Through-Hull Transducer with Medium/High Chirp and 455/800kHz Down and SideScan.	1440.9	9420024169377																																																											
																																																																													
		000-16295-001	TRANSDUCER/NETWORK CABLE PULLING TOOLS	25.456	24.8196	0.282051282051282	7.000399999999999	31.82	35		0	0		Echosounder	Cables	Transducer, Network cable pulling tools	31.82	9420064135707																																																											
		000-13313-001	7 Pin to 9 Pin Adapter Cable	49.44728	48.211098	0.28205128205128205	13.598002000000001	61.8091	68		0.25	0		Echosounder	Cables	Connects older 7 pin blue plug transducers to displays with 9pin transducer ports.	61.8091	9420024155301																																																											
		000-13977-001	9 Pin to 7 Pin Adapter - For XID Airmar Transdcuers (CHIRP Transducers)	49.44728	48.211098	0.28205128205128205	13.598002000000001	61.8091	68		0.25	0		Echosounder	Cables	Connects an XID Airmar CHIRP transducer with a 9 Pin black connector to the older 7 pin blue sockets on displays and echosounder modules. For use with Airmar 9pin XID transducers.	61.8091	9420024165355																																																											
